"","completeID","fresh_weight","width","height","diameter","thickness","accession","species","Area","mean_freshweight","SEM_mean_fresh","mean_dryweight","SEM_mean_dry","DMC","Water","H_div_W","FW_div_W","FW_div_D","FW_div_H","FW_div_T","D_div_W","Theo_Area","PartRatio","Pade_Peri","Pade_Derived_Diam","dry_weight"
"90","PARL 319-4-2",1009.1,17.1,46.4,105.5,20.6,319,"O. cochinillifera",575.986,8.73,0.94,0.6,0.07,5.8,94.2,2.71345029239766,59.0116959064327,9.56492890995261,21.7478448275862,48.9854368932039,6.16959064327485,623.166318766071,0.212905945811892,210.258581447524,66.9273851297267,58.5278
"91","PARL 319-4-3",1064.7,16.4,47.2,106,20.1,319,"O. cochinillifera",587.955,8.73,0.94,0.6,0.07,5.7,94.3,2.87804878048781,64.9207317073171,10.0443396226415,22.5572033898305,52.9701492537313,6.46341463414634,607.961010322697,0.234523950793086,211.70248143858,67.3869927715404,60.6879
"92","PARL 319-4-4",729.7,14.1,38.6,78,23.6,319,"O. cochinillifera",393.432,8.73,0.94,0.6,0.07,6.6,93.4,2.73758865248227,51.7517730496454,9.35512820512821,18.9041450777202,30.9194915254237,5.53191489361702,427.460804410695,0.216127952068383,174.635312929744,55.5881465823376,48.1602
"93","PARL 319-4-5",495.2,11,35.1,80,21.1,319,"O. cochinillifera",297.914,8.73,0.94,0.6,0.07,17.2,82.8,3.19090909090909,45.0181818181818,6.19,14.1082621082621,23.4691943127962,7.27272727272727,303.242230887755,0.273295344930619,154.904000142417,49.3074746547465,85.1744
"94","PARL 319-4-6",974.7,12.2,50.2,106.6,21.3,319,"O. cochinillifera",468.784,8.73,0.94,0.6,0.07,6.2,93.8,4.11475409836066,79.8934426229508,9.14352720450282,19.4163346613546,45.7605633802817,8.73770491803279,481.009251191133,0.370849769888231,214.674607974246,68.3330500308323,60.4314
"95","PARL 319-4-7",1139.2,18.6,41.4,101.1,23.1,319,"O. cochinillifera",609.833,8.73,0.94,0.6,0.07,18.2,81.8,2.2258064516129,61.247311827957,11.2680514342235,27.5169082125604,49.3160173160173,5.43548387096774,604.788001742571,0.1444,195.363961242965,62.1862802676626,207.3344
"96","PARL 319-4-8",1410.1,16.2,61.3,123.6,20.7,319,"O. cochinillifera",689.465,8.73,0.94,0.6,0.07,7,93,3.78395061728395,87.0432098765432,11.4085760517799,23.0032626427406,68.1207729468599,7.62962962962963,779.94750014347,0.338648907388137,264.563072469598,84.2130414862317,98.707
"97","PARL 325-1-1",513.6,17.8,28.4,66.4,16,325,"O. crassa",460.352,10.23,1,0.68,0.07,5.3,94.7,1.59550561797753,28.8539325842697,7.73493975903614,18.0845070422535,32.1,3.73033707865169,397.034479560678,0.0526414422518318,147.058064390061,46.8100357384088,27.2208
"98","PARL 325-1-2",1813.7,23.9,48.7,113.3,25,325,"O. crassa",821.59,10.23,1,0.68,0.07,8.1,91.9,2.03765690376569,75.8870292887029,16.0079435127979,37.2422997946612,72.548,4.74058577405858,914.148484323192,0.116689054329926,234.783208897772,74.733816502115,146.9097
"99","PARL 325-1-3",1211.5,18.2,45.2,100.3,18,325,"O. crassa",589.758,10.23,1,0.68,0.07,5.6,94.4,2.48351648351648,66.5659340659341,12.0787637088734,26.8030973451327,67.3055555555556,5.51098901098901,646.099945137277,0.181363134273403,208.315042468012,66.3087374583644,67.844
"100","PARL 325-1-4",1390,24.3,35.6,92.8,22,325,"O. crassa",691.811,10.23,1,0.68,0.07,6.1,93.9,1.46502057613169,57.201646090535,14.9784482758621,39.0449438202247,63.1818181818182,3.81893004115226,679.432243191865,0.0355879721628424,189.859405929653,60.4341258923899,84.79
"101","PARL 325-1-5",1284.8,22.1,42.7,103.6,20,325,"O. crassa",740.908,10.23,1,0.68,0.07,NA,NA,1.93212669683258,58.1357466063348,12.4015444015444,30.0889929742389,64.24,4.68778280542986,741.15668485327,0.101061194939796,208.751921683194,66.4478004316252,NA
"102","PARL 325-1-6",1781.3,26.4,44.9,108.6,29,325,"O. crassa",879.41,10.23,1,0.68,0.07,6.8,93.2,1.70075757575758,67.4734848484848,16.402394106814,39.6726057906459,61.4241379310345,4.11363636363636,930.979566964799,0.0673231451957142,227.78171220425,72.5051708864838,121.1284
"103","PARL 325-1-7",1251.5,23.2,37.1,92.1,22,325,"O. crassa",665.612,10.23,1,0.68,0.07,5.3,94.7,1.59913793103448,53.9439655172414,13.5884907709012,33.733153638814,56.8863636363636,3.9698275862069,676.007907199452,0.0531367485403277,191.963037378096,61.1037325793166,66.3295
"104","PARL 325-1-8",1670.5,21.2,46.8,105.8,28,325,"O. crassa",794.164,10.23,1,0.68,0.07,6.6,93.4,2.20754716981132,78.7971698113208,15.789224952741,35.6944444444444,59.6607142857143,4.99056603773585,779.240641796412,0.141730103806228,221.267204444134,70.4315386628177,110.253
"105","PARL 325-2-1",1926.8,29.2,43.6,113.2,19.5,325,"O. crassa",917.977,10.23,1,0.68,0.07,6.1,93.9,1.49315068493151,65.986301369863,17.0212014134276,44.1926605504587,98.8102564102564,3.87671232876712,999.906109784559,0.0391257094553798,230.950559856078,73.5138464218708,117.5348
"106","PARL 325-2-2",1667.6,27.4,42,104.4,19.8,325,"O. crassa",832.178,10.23,1,0.68,0.07,6.3,93.7,1.53284671532847,60.8613138686131,15.9731800766284,39.7047619047619,84.2222222222222,3.81021897810219,903.836206437784,0.0442574890581269,220.445604227971,70.1700151915226,105.0588
"107","PARL 325-2-3",1693.9,23.2,40.5,101.5,27.4,325,"O. crassa",735.817,10.23,1,0.68,0.07,9.4,90.6,1.74568965517241,73.0129310344828,16.6886699507389,41.8246913580247,61.8211678832117,4.375,737.960114328242,0.0737587149338663,203.826921253836,64.880124105501,159.2266
"108","PARL 325-2-4",835.2,17.3,35.1,82.4,22.2,325,"O. crassa",427.856,10.23,1,0.68,0.07,6.2,93.8,2.02890173410405,48.2774566473988,10.1359223300971,23.7948717948718,37.6216216216216,4.76300578034682,476.917326759833,0.115392459646874,169.403683034219,53.9228670657371,51.7824
"109","PARL 325-2-5",1165.9,20.5,43.2,100.5,22.9,325,"O. crassa",658.074,10.23,1,0.68,0.07,6.5,93.5,2.10731707317073,56.8731707317073,11.6009950248756,26.9884259259259,50.9126637554585,4.90243902439024,695.54861350478,0.126990972696288,206.524872465776,65.738908648703,75.7835
"110","PARL 325-2-6",1611.4,26.6,44.2,108.8,21.2,325,"O. crassa",822.722,10.23,1,0.68,0.07,NA,NA,1.66165413533835,60.5789473684211,14.8106617647059,36.4570135746606,76.0094339622642,4.09022556390977,923.408328669648,0.0617957802674838,225.87446754323,71.8980760555099,NA
"111","PARL 325-2-7",1239.9,22.8,36.4,91.3,22.2,325,"O. crassa",610.439,10.23,1,0.68,0.07,8.3,91.7,1.59649122807018,54.3815789473684,13.5805038335159,34.0631868131868,55.8513513513514,4.00438596491228,651.81764376681,0.0527757487216946,188.444325845612,59.983691911898,102.9117
"112","PARL 325-2-8",2069.6,25,43.5,108,27.3,325,"O. crassa",873.882,10.23,1,0.68,0.07,6.3,93.7,1.74,82.784,19.162962962963,47.5770114942529,75.8095238095238,4.32,854.120502694725,0.0729394213863285,219.141442392773,69.7548875861953,130.3848
"113","PARL 325-3-1",1826.1,26.1,48.4,117.3,19.6,325,"O. crassa",873.507,10.23,1,0.68,0.07,6.6,93.4,1.8544061302682,69.9655172413793,15.5677749360614,37.7293388429752,93.1683673469388,4.49425287356322,992.146375930193,0.0895977658664024,239.321242048714,76.1783173178896,120.5226
"114","PARL 325-3-2",2529.6,28.5,48.8,118.7,27.7,325,"O. crassa",1003.913,10.23,1,0.68,0.07,6.8,93.2,1.71228070175439,88.7578947368421,21.3108677337826,51.8360655737705,91.3212996389892,4.16491228070175,1092.33176565317,0.0689656903681662,247.050471385961,78.6386074285172,172.0128
"115","PARL 325-3-3",1957.9,25.4,44.6,110.7,27,325,"O. crassa",876.808,10.23,1,0.68,0.07,9.8,90.2,1.75590551181102,77.0826771653543,17.6865401987353,43.8991031390135,72.5148148148148,4.35826771653543,889.730455423165,0.0752326530612245,224.067437934236,71.3228806663402,191.8742
"116","PARL 325-3-4",2055.9,26.3,43.6,112.4,20.5,325,"O. crassa",921.74,10.23,1,0.68,0.07,7,93,1.65779467680608,78.171102661597,18.2909252669039,47.1536697247706,100.287804878049,4.27376425855513,900.600366004586,0.0612544796265255,222.97323096913,70.9745837718157,143.913
"117","PARL 325-3-5",1440.5,19.5,46.4,109.6,25,325,"O. crassa",703.941,10.23,1,0.68,0.07,4.3,95.7,2.37948717948718,73.8717948717949,13.1432481751825,31.0452586206897,57.62,5.62051282051282,710.628258242011,0.166622532415648,215.748674699545,68.6749360879158,61.9415
"118","PARL 325-3-6",1966.4,25.4,40,106.4,26.4,325,"O. crassa",860.859,10.23,1,0.68,0.07,6,94,1.5748031496063,77.4173228346457,18.4812030075188,49.16,74.4848484848485,4.18897637795276,797.964534011807,0.0498368076013055,208.028103234681,66.2174018636612,117.984
"119","PARL 325-3-7",1256,18.3,39.1,94.6,25.8,325,"O. crassa",586.023,10.23,1,0.68,0.07,5.9,94.1,2.13661202185792,68.6338797814208,13.276955602537,32.1227621483376,48.6821705426357,5.16939890710382,561.975947855776,0.131311537107407,186.29741832098,59.3003100220851,74.104
"120","PARL 325-3-8",1758.2,25.3,42.8,105.6,26.3,325,"O. crassa",804.08,10.23,1,0.68,0.07,NA,NA,1.69169960474308,69.4940711462451,16.6496212121212,41.0794392523364,66.851711026616,4.17391304347826,850.460547253293,0.0660361694924756,217.489266964314,69.2289838136068,NA
"121","PARL 325-4-1",1272.3,20.8,40.7,96.3,22.4,325,"O. crassa",613.783,10.23,1,0.68,0.07,6.9,93.1,1.95673076923077,61.1682692307692,13.2118380062305,31.2604422604423,56.7991071428571,4.62980769230769,664.886669205744,0.10470222751008,198.299257965264,63.1206142332533,87.7887
"122","PARL 325-4-2",1678.5,22.3,40.6,99.4,39.8,325,"O. crassa",690.986,10.23,1,0.68,0.07,5.6,94.4,1.82062780269058,75.2690582959641,16.8863179074447,41.3423645320197,42.1733668341709,4.45739910313901,711.083789176782,0.0846449179938378,201.81036773339,64.2382351839244,93.996
"123","PARL 325-4-3",1226.1,23.8,39.7,101.3,18.3,325,"O. crassa",723.111,10.23,1,0.68,0.07,9.2,90.8,1.66806722689076,51.5168067226891,12.1036525172754,30.8841309823678,67,4.2563025210084,742.091308667713,0.0626970053940108,202.630455636726,64.499277271096,112.8012
"124","PARL 325-4-4",1250.7,23.3,32.1,91.6,18.9,325,"O. crassa",668.276,10.23,1,0.68,0.07,NA,NA,1.37768240343348,53.6781115879828,13.6539301310044,38.9626168224299,66.1746031746032,3.931330472103,587.422848349854,0.0252316594768601,175.143831500235,55.7500130706328,NA
"125","PARL 325-4-5",1244.2,23.9,38.8,94.4,23.9,325,"O. crassa",641.542,10.23,1,0.68,0.07,6.6,93.4,1.6234309623431,52.0585774058577,13.1800847457627,32.0670103092784,52.0585774058577,3.94979079497908,728.315424881722,0.0564725573539474,199.768776304685,63.5883764486194,82.1172
"126","PARL 325-4-6",1191.4,19.7,42.9,98.9,23.1,325,"O. crassa",591.612,10.23,1,0.68,0.07,7,93,2.17766497461929,60.4771573604061,12.046511627907,27.7715617715618,51.5757575757576,5.02030456852792,663.763549832085,0.137349569761863,203.476649466583,64.7686291327671,83.398
"127","PARL 325-4-7",1490.1,20.4,46.8,106,23.4,325,"O. crassa",666.627,10.23,1,0.68,0.07,NA,NA,2.29411764705882,73.0441176470588,14.0575471698113,31.8397435897436,63.6794871794872,5.19607843137255,749.835334558812,0.154336734693878,219.342454455062,69.8188717128642,NA
"128","PARL 325-4-8",2437.8,29.8,48.1,122.8,25.6,325,"O. crassa",1073.268,10.23,1,0.68,0.07,NA,NA,1.61409395973154,81.8053691275168,19.8517915309446,50.6819126819127,95.2265625,4.12080536912752,1125.77401945063,0.055185790017484,248.118281762601,78.9785020279712,NA
"129","PARL 326-1-1",1298.5,19.4,33.6,83.1,32.7,326,"O. ficus-indica",507.246,5.76,0.94,0.49,0.07,11.4,88.6,1.7319587628866,66.9329896907217,15.6257521058965,38.6458333333333,39.7094801223242,4.28350515463918,511.953938828993,0.0717835528657886,169.506131048587,53.9554772815303,148.029
"130","PARL 326-1-2",455.9,14,25.2,62.7,20.4,326,"O. ficus-indica",286.875,5.76,0.94,0.49,0.07,7.7,92.3,1.8,32.5642857142857,7.27113237639553,18.0912698412698,22.3480392156863,4.47857142857143,277.08847204662,0.0816326530612245,125.676796112982,40.0041666666667,35.1043
"131","PARL 326-1-3",542.4,14.6,27.9,68.1,21.2,326,"O. ficus-indica",315.331,5.76,0.94,0.49,0.07,12.3,87.7,1.91095890410959,37.1506849315069,7.9647577092511,19.4408602150538,25.5849056603774,4.66438356164384,319.924087878317,0.0979321799307958,136.807117767421,43.5470580856804,66.7152
"132","PARL 326-1-4",908.7,17.1,32.3,78.9,26.6,326,"O. ficus-indica",427.512,5.76,0.94,0.49,0.07,8.4,91.6,1.88888888888889,53.140350877193,11.5171102661597,28.1331269349845,34.1616541353383,4.6140350877193,433.798967589313,0.0946745562130177,158.89018598409,50.576317016317,76.3308
"133","PARL 326-1-5",1163,18.4,34.4,83.8,26.3,326,"O. ficus-indica",513.085,5.76,0.94,0.49,0.07,19.5,80.5,1.8695652173913,63.2065217391304,13.8782816229117,33.8081395348837,44.2205323193916,4.55434782608696,497.125621504049,0.0918273645546373,169.706451573547,54.0192412850308,226.785
"134","PARL 326-1-6",1445.3,19.3,38.9,94.7,29.7,326,"O. ficus-indica",600.335,5.76,0.94,0.49,0.07,8,92,2.01554404145078,74.8860103626943,15.2618796198522,37.1542416452442,48.6632996632997,4.90673575129534,589.653379133902,0.113413870880127,188.062679709373,59.8622101737091,115.624
"135","PARL 326-1-7",855.3,17.4,28.1,72.6,25.5,326,"O. ficus-indica",392.06,5.76,0.94,0.49,0.07,13.5,86.5,1.61494252873563,49.1551724137931,11.7809917355372,30.4377224199288,33.5411764705882,4.17241379310345,384.012578011548,0.0553024996981041,144.925661207532,46.13127072408,115.4655
"136","PARL 326-1-8",1041.3,17.2,35.5,82.6,25.9,326,"O. ficus-indica",473.683,5.76,0.94,0.49,0.07,5.7,94.3,2.06395348837209,60.5406976744186,12.6065375302663,29.3323943661972,40.2046332046332,4.80232558139535,479.564118570482,0.120581574124416,170.591644961571,54.3010070916232,59.3541
"137","PARL 326-2-1",892.1,18.2,34.8,82.8,20.3,326,"O. ficus-indica",478.74,5.76,0.94,0.49,0.07,6.4,93.6,1.91208791208791,49.0164835164835,10.774154589372,25.6350574712644,43.9458128078818,4.54945054945055,497.439780769408,0.0980989676041296,170.613554348042,54.3079810659371,57.0944
"138","PARL 326-2-2",744.8,16.4,28.7,69.1,26.8,326,"O. ficus-indica",362.016,5.76,0.94,0.49,0.07,6.1,93.9,1.75,45.4146341463415,10.7785817655572,25.9512195121951,27.7910447761194,4.21341463414634,369.671207547911,0.0743801652892562,144.33296245517,45.9426088516746,45.4328
"139","PARL 326-2-3",893.1,17.5,30.5,80.4,21.6,326,"O. ficus-indica",474.086,5.76,0.94,0.49,0.07,6.3,93.7,1.74285714285714,51.0342857142857,11.1082089552239,29.2819672131148,41.3472222222222,4.59428571428571,419.206269713388,0.0733506944444444,153.574617307499,48.8843189558694,56.2653
"140","PARL 326-2-4",592,15.4,28.2,66.1,21.3,326,"O. ficus-indica",322.372,5.76,0.94,0.49,0.07,5.2,94.8,1.83116883116883,38.4415584415584,8.95612708018154,20.9929078014184,27.7934272300469,4.29220779220779,341.082714400244,0.0861880313104957,139.941055864176,44.5446215645655,30.784
"141","PARL 326-2-5",1177.3,19.6,33,86.2,24.6,326,"O. ficus-indica",552.097,5.76,0.94,0.49,0.07,6.3,93.7,1.68367346938776,60.0663265306122,13.6577726218097,35.6757575757576,47.8577235772358,4.39795918367347,507.99553208547,0.0648990154549003,167.939932451873,53.4569407844691,74.1699
"142","PARL 326-2-6",783.5,16.1,29.7,70.8,31.9,326,"O. ficus-indica",349.345,5.76,0.94,0.49,0.07,8.1,91.9,1.84472049689441,48.6645962732919,11.066384180791,26.3804713804714,24.5611285266458,4.39751552795031,375.553839791758,0.0881752826986518,147.074590931517,46.8152962999387,63.4635
"143","PARL 326-2-7",607.4,14.3,24.5,63.6,26,326,"O. ficus-indica",299.438,5.76,0.94,0.49,0.07,8.9,91.1,1.71328671328671,42.4755244755245,9.55031446540881,24.7918367346939,23.3615384615385,4.44755244755245,275.164246546296,0.0691093633754916,124.009052051111,39.473307244149,54.0586
"144","PARL 326-2-8",809.7,18.1,31.6,76.9,24.4,326,"O. ficus-indica",421.613,5.76,0.94,0.49,0.07,6.5,93.5,1.74585635359116,44.7348066298343,10.5292587776333,25.623417721519,33.1844262295082,4.24861878453039,449.216333536805,0.0737827366614172,159.030742266395,50.62105747054,52.6305
"145","PARL 326-3-1",695.9,15.5,31.4,73.9,21.6,326,"O. ficus-indica",370.314,5.76,0.94,0.49,0.07,5.8,94.2,2.0258064516129,44.8967741935484,9.41677943166441,22.1624203821656,32.2175925925926,4.76774193548387,382.253286125538,0.114934011029228,151.605621058395,48.2575679839206,40.3622
"146","PARL 326-3-2",1097,18.9,36.6,88.2,22.7,326,"O. ficus-indica",528.902,5.76,0.94,0.49,0.07,7,93,1.93650793650794,58.042328042328,12.437641723356,29.9726775956284,48.3259911894273,4.66666666666667,543.291325548551,0.101709276844412,178.820776873491,56.9204211338978,76.79
"147","PARL 326-3-3",1094.5,19.9,32.1,81.1,29.1,326,"O. ficus-indica",498.697,5.76,0.94,0.49,0.07,7.2,92.8,1.61306532663317,55,13.4956843403206,34.0965732087227,37.6116838487972,4.07537688442211,501.704492796656,0.0550443786982249,165.618711014726,52.7180730530035,78.804
"148","PARL 326-3-4",628.1,16.5,25.1,65.8,24.1,326,"O. ficus-indica",323.897,5.76,0.94,0.49,0.07,7.4,92.6,1.52121212121212,38.0666666666667,9.54559270516717,25.0239043824701,26.0622406639004,3.98787878787879,325.272649371053,0.0427376109467456,132.090371766145,42.0456712028562,46.4794
"149","PARL 326-3-5",785,16.3,29.9,74.2,23.4,326,"O. ficus-indica",387.221,5.76,0.94,0.49,0.07,10,90,1.83435582822086,48.159509202454,10.5795148247978,26.2541806020067,33.5470085470086,4.5521472392638,382.779502895014,0.0866550476940087,148.30329974351,47.2064064620372,78.5
"150","PARL 326-3-6",913.3,18.7,30.9,80.3,24.8,326,"O. ficus-indica",476.175,5.76,0.94,0.49,0.07,7.3,92.7,1.6524064171123,48.8395721925134,11.373599003736,29.5566343042071,36.8266129032258,4.29411764705882,453.826620755947,0.0605001300728408,158.188872129333,50.3530818830301,66.6709
"151","PARL 326-3-7",953,19.4,34.8,82.7,21.4,326,"O. ficus-indica",501.636,5.76,0.94,0.49,0.07,9.9,90.1,1.79381443298969,49.1237113402062,11.5235792019347,27.3850574712644,44.5327102803738,4.26288659793815,530.238008072885,0.0807314715213573,173.72864338275,55.2995447020276,94.347
"152","PARL 326-3-8",831.7,14.9,31.3,75.7,24,326,"O. ficus-indica",384.254,5.76,0.94,0.49,0.07,7.5,92.5,2.1006711409396,55.8187919463087,10.9867899603699,26.5718849840256,34.6541666666667,5.08053691275168,366.286141463668,0.126009632503139,149.751070882644,47.6672463285553,62.3775
"153","PARL 326-4-1",1224.1,19.2,35.9,88.6,28,326,"O. ficus-indica",527.801,5.76,0.94,0.49,0.07,6.2,93.8,1.86979166666667,63.7552083333333,13.8160270880361,34.0974930362117,43.7178571428571,4.61458333333333,541.359246066593,0.0918606987460516,177.100427157839,56.3728168117124,75.8942
"154","PARL 326-4-2",788,14.1,32.9,76.1,13,326,"O. ficus-indica",329.284,5.76,0.94,0.49,0.07,6.5,93.5,2.33333333333333,55.886524822695,10.3547963206307,23.951367781155,60.6153846153846,5.39716312056738,364.338354018442,0.16,153.622571763602,48.8995833333333,51.22
"155","PARL 326-4-3",906.6,18,32.9,79.1,27,326,"O. ficus-indica",426.017,5.76,0.94,0.49,0.07,7.2,92.8,1.82777777777778,50.3666666666667,11.4614412136536,27.5562310030395,33.5777777777778,4.39444444444444,465.112792363969,0.085691347493641,163.351477559933,51.9963902300565,65.2752
"156","PARL 326-4-4",1073.4,18.5,33.7,80.6,30.6,326,"O. ficus-indica",453.161,5.76,0.94,0.49,0.07,6.9,93.1,1.82162162162162,58.0216216216216,13.317617866005,31.8516320474777,35.078431372549,4.35675675675676,489.656484970139,0.0847902996139223,167.486171700975,53.3125042514962,74.0646
"157","PARL 326-4-5",1012.2,19.7,29.6,78.1,25.2,326,"O. ficus-indica",473.002,5.76,0.94,0.49,0.07,5.5,94.5,1.50253807106599,51.3807106598985,12.9603072983355,34.1959459459459,40.1666666666667,3.96446700507614,457.98137704032,0.0403252019140174,156.445890164822,49.7982734922865,55.671
"158","PARL 326-4-6",924.8,17.6,31.4,77.3,27.1,326,"O. ficus-indica",428.388,5.76,0.94,0.49,0.07,6.5,93.5,1.78409090909091,52.5454545454545,11.9637774902975,29.4522292993631,34.1254612546125,4.39204545454545,434.042441019966,0.079316951270304,157.005952216444,49.976546780194,60.112
"159","PARL 326-4-7",1233.6,19.5,36.7,90.5,24.1,326,"O. ficus-indica",555.781,5.76,0.94,0.49,0.07,5.8,94.2,1.88205128205128,63.2615384615385,13.6309392265193,33.6130790190736,51.1867219917012,4.64102564102564,562.070195635384,0.0936664935854409,180.716671442321,57.5239031183186,71.5488
"160","PARL 326-4-8",783.5,17.2,31.7,74.3,25.4,326,"O. ficus-indica",382.306,5.76,0.94,0.49,0.07,7.1,92.9,1.84302325581395,45.5523255813954,10.5450874831763,24.7160883280757,30.8464566929134,4.31976744186047,428.230494610825,0.0879261963608382,157.019746046976,49.9809374928208,55.6285
"161","PARL 390-1-1",1016,21.9,34.3,89.9,18.5,390,"O. robusta",595.133,10.65,0.97,0.89,0.07,12.6,87.4,1.5662100456621,46.3926940639269,11.301446051168,29.6209912536443,54.9189189189189,4.10502283105023,589.967538399261,0.0486822608629577,178.712930380446,56.8860925289716,128.016
"162","PARL 390-1-2",1196.1,25,28.5,82.5,25.1,390,"O. robusta",573.089,10.65,0.97,0.89,0.07,6.3,93.7,1.14,47.844,14.4981818181818,41.9684210526316,47.6533864541833,3.3,559.596191420682,0.00427984976853874,168.255089281436,53.5572583190175,75.3543
"163","PARL 390-1-3",1043,22.1,29.1,80.8,26.1,390,"O. robusta",549.63,10.65,0.97,0.89,0.07,8,92,1.31674208144796,47.1945701357466,12.9084158415842,35.8419243986254,39.9616858237548,3.65610859728507,505.097412862533,0.0186920166015625,161.602076689146,51.4395386379864,83.44
"164","PARL 390-1-4",1162.8,25.1,33.4,92.3,20.6,390,"O. robusta",679.157,10.65,0.97,0.89,0.07,6.8,93.2,1.33067729083665,46.3266932270916,12.5980498374865,34.814371257485,56.4466019417476,3.67729083665339,658.430696302617,0.0201300314120827,184.709229997415,58.7947739775728,79.0704
"165","PARL 390-1-5",421.5,17.5,23.7,66.6,13.9,390,"O. robusta",362.294,10.65,0.97,0.89,0.07,7.3,92.7,1.35428571428571,24.0857142857143,6.32882882882883,17.7848101265823,30.3237410071942,3.80571428571429,325.743888269092,0.0226458667169384,130.167444503051,41.4335844446011,30.7695
"166","PARL 390-1-6",1512,29.5,38.8,107.2,21.5,390,"O. robusta",939.224,10.65,0.97,0.89,0.07,7.9,92.1,1.31525423728814,51.2542372881356,14.1044776119403,38.9690721649485,70.3255813953488,3.63389830508475,898.966737824719,0.0185406301113209,215.566505461486,68.616949818483,119.448
"167","PARL 390-1-7",850.3,23.5,30.1,84.5,15.7,390,"O. robusta",590.339,10.65,0.97,0.89,0.07,7,93,1.28085106382979,36.1829787234043,10.0627218934911,28.2491694352159,54.1592356687898,3.59574468085106,555.551390879185,0.0151620628202272,169.028255926113,53.8033649056856,59.521
"168","PARL 390-1-8",1615.4,24.2,35.6,95.4,33.4,390,"O. robusta",712.298,10.65,0.97,0.89,0.07,7.2,92.8,1.47107438016529,66.7520661157025,16.9329140461216,45.376404494382,48.3652694610779,3.94214876033058,676.63622573017,0.0363418753705216,189.578015103259,60.3445564104672,116.3088
"169","PARL 390-2-1",1539.5,27.8,34.8,95.7,23.8,390,"O. robusta",714.156,10.65,0.97,0.89,0.07,16.7,83.3,1.25179856115108,55.3776978417266,16.0867293625914,44.2385057471264,64.6848739495798,3.44244604316547,759.825599197227,0.0125039553328093,197.278950591625,62.795840309278,257.0965
"170","PARL 390-2-2",1337.4,23.7,36,94.9,22.7,390,"O. robusta",642.052,10.65,0.97,0.89,0.07,6,94,1.51898734177215,56.4303797468354,14.0927291886196,37.15,58.9162995594714,4.0042194092827,670.101713010703,0.0424484230196207,189.548751597691,60.3352415473407,80.244
"171","PARL 390-2-3",1309.4,25.5,36,100.4,24.2,390,"O. robusta",652.624,10.65,0.97,0.89,0.07,9.6,90.4,1.41176470588235,51.3490196078431,13.0418326693227,36.3722222222222,54.1074380165289,3.93725490196078,720.995513998858,0.0291493158834027,194.618501988816,61.9489932173198,125.7024
"172","PARL 390-2-4",1869.8,24,34.3,93.4,32.1,390,"O. robusta",652.724,10.65,0.97,0.89,0.07,6,94,1.42916666666667,77.9083333333333,20.0192719486081,54.5131195335277,58.2492211838006,3.89166666666667,646.539768108779,0.0312131313458217,184.586870873414,58.7558258587385,112.188
"173","PARL 390-2-5",2263.4,33.4,38.7,109.9,25.9,390,"O. robusta",944.334,10.65,0.97,0.89,0.07,4.4,95.6,1.15868263473054,67.7664670658683,20.5950864422202,58.4857881136951,87.3899613899614,3.29041916167665,1015.18995804427,0.00540357532399331,226.814923184957,72.1974323837889,99.5896
"174","PARL 390-2-6",1506.3,26.5,33,99.5,21.3,390,"O. robusta",360.734,10.65,0.97,0.89,0.07,6.7,93.3,1.24528301886792,56.8415094339623,15.1386934673367,45.6454545454545,70.7183098591549,3.75471698113208,686.830693891069,0.0119341854388814,187.482878809238,59.6776538151781,100.9221
"175","PARL 390-2-7",1160.9,21.6,31.1,82.5,27,390,"O. robusta",525.266,10.65,0.97,0.89,0.07,10.7,89.3,1.43981481481481,53.7453703703704,14.0715151515152,37.3279742765273,42.9962962962963,3.81944444444444,527.59907024387,0.0324957062460168,166.909699898532,53.1290075776724,124.2163
"176","PARL 390-2-8",1619.8,25.8,34.6,94.6,28.2,390,"O. robusta",712.049,10.65,0.97,0.89,0.07,9.9,90.1,1.34108527131783,62.7829457364341,17.122621564482,46.8150289017341,57.4397163120567,3.66666666666667,701.109232501634,0.0212271391605631,190.760513422005,60.72095731572,160.3602
"177","PARL 390-3-1",1214,24.6,35.8,92.9,20.1,390,"O. robusta",621.012,10.65,0.97,0.89,0.07,7.3,92.7,1.45528455284553,49.349593495935,13.0678148546825,33.9106145251397,60.3980099502487,3.77642276422764,691.684454540865,0.0343844568220692,191.38686356868,60.9203307596192,88.622
"178","PARL 390-3-2",1859.8,28.7,36.7,102.8,25.2,390,"O. robusta",814.715,10.65,0.97,0.89,0.07,7.3,92.7,1.2787456445993,64.801393728223,18.091439688716,50.6757493188011,73.8015873015873,3.58188153310105,827.252031524898,0.0149631998802944,206.229466383383,65.6448779722384,135.7654
"179","PARL 390-3-3",1407.3,22.8,34.5,93.9,24,390,"O. robusta",653.365,10.65,0.97,0.89,0.07,6.9,93.1,1.51315789473684,61.7236842105263,14.9872204472843,40.7913043478261,58.6375,4.11842105263158,617.794195328433,0.0416929360489022,181.894520205976,57.8988240242195,97.1037
"180","PARL 390-3-4",934.5,22.5,27.7,78.1,19.9,390,"O. robusta",494.991,10.65,0.97,0.89,0.07,7.2,92.8,1.23111111111111,41.5333333333333,11.9654289372599,33.7364620938628,46.9597989949749,3.47111111111111,489.49940533746,0.0107299884128823,158.13128680393,50.3347519046554,67.284
